playerId,season,name,team,situation,games_played,icetime,gameScore,onIce_xGoalsPercentage,I_F_xGoals,I_F_shotsOnGoal,I_F_shotAttempts,I_F_points,I_F_goals,I_F_highDangerShots,I_F_highDangerGoals
8478415,2018,Jakub Zboril,BOS,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478443,2018,Brandon Carlo,BOS,other,72,2972.0,17.64,0.75,1.41,6.0,10.0,1.0,0.0,1.0,0.0
8478443,2018,Brandon Carlo,BOS,all,72,90366.0,26.51,0.48,5.24,116.0,218.0,10.0,2.0,2.0,0.0
8478443,2018,Brandon Carlo,BOS,5on5,72,76031.0,26.51,0.54,3.49,105.0,202.0,7.0,2.0,0.0,0.0
8478443,2018,Brandon Carlo,BOS,4on5,72,11211.0,23.69,0.12,0.32,4.0,5.0,2.0,0.0,1.0,0.0
8478443,2018,Brandon Carlo,BOS,5on4,72,152.0,6.85,1.0,0.01,1.0,1.0,0.0,0.0,0.0,0.0
8476407,2018,Andy Welinski,ANA,other,26,549.0,3.53,0.05,0.06,1.0,2.0,0.0,0.0,0.0,0.0
8476407,2018,Andy Welinski,ANA,all,26,25022.0,5.4,0.42,1.27,32.0,76.0,4.0,1.0,0.0,0.0
8476407,2018,Andy Welinski,ANA,5on5,26,23220.0,5.4,0.4,1.12,30.0,70.0,4.0,1.0,0.0,0.0
8476407,2018,Andy Welinski,ANA,4on5,26,114.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476407,2018,Andy Welinski,ANA,5on4,26,1139.0,3.65,0.9,0.1,1.0,4.0,0.0,0.0,0.0,0.0
8478472,2018,Mathieu Joseph,T.B,other,70,1207.0,13.71,0.27,0.32,2.0,3.0,0.0,0.0,1.0,0.0
8478472,2018,Mathieu Joseph,T.B,all,70,47708.0,29.39,0.52,9.77,95.0,162.0,26.0,13.0,9.0,3.0
8478472,2018,Mathieu Joseph,T.B,5on5,70,42996.0,29.39,0.55,8.85,86.0,151.0,24.0,13.0,8.0,3.0
8478472,2018,Mathieu Joseph,T.B,4on5,70,2699.0,17.45,0.24,0.44,6.0,6.0,2.0,0.0,0.0,0.0
8478472,2018,Mathieu Joseph,T.B,5on4,70,806.0,9.53,0.77,0.16,1.0,2.0,0.0,0.0,0.0,0.0
8479976,2018,Juuso Valimaki,CGY,other,24,372.0,2.48,0.1,0.04,1.0,1.0,0.0,0.0,0.0,0.0
8479976,2018,Juuso Valimaki,CGY,all,24,22296.0,5.15,0.45,0.97,28.0,65.0,3.0,1.0,0.0,0.0
8479976,2018,Juuso Valimaki,CGY,5on5,24,19970.0,5.15,0.5,0.8,25.0,60.0,3.0,1.0,0.0,0.0
8479976,2018,Juuso Valimaki,CGY,4on5,24,1749.0,3.27,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8479976,2018,Juuso Valimaki,CGY,5on4,24,205.0,2.63,1.0,0.01,1.0,2.0,0.0,0.0,0.0,0.0
8474659,2018,Matt Donovan,NSH,other,2,15.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474659,2018,Matt Donovan,NSH,all,2,887.0,0.57,0.37,0.02,1.0,1.0,1.0,0.0,0.0,0.0
8474659,2018,Matt Donovan,NSH,5on5,2,872.0,0.57,0.4,0.02,1.0,1.0,1.0,0.0,0.0,0.0
8474659,2018,Matt Donovan,NSH,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474659,2018,Matt Donovan,NSH,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476982,2018,Danny O'Regan,BUF,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476982,2018,Danny O'Regan,BUF,all,1,716.0,0.16,0.76,0.63,2.0,4.0,0.0,0.0,1.0,0.0
8476982,2018,Danny O'Regan,BUF,5on5,1,663.0,0.16,0.73,0.5,2.0,3.0,0.0,0.0,1.0,0.0
8476982,2018,Danny O'Regan,BUF,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476982,2018,Danny O'Regan,BUF,5on4,1,53.0,0.16,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0
8476469,2018,Joel Armia,MTL,other,57,1844.0,22.35,0.51,1.7,6.0,9.0,3.0,3.0,2.0,2.0
8476469,2018,Joel Armia,MTL,all,57,54036.0,31.86,0.52,12.03,134.0,222.0,23.0,13.0,11.0,4.0
8476469,2018,Joel Armia,MTL,5on5,57,41441.0,31.86,0.53,7.89,108.0,180.0,13.0,7.0,6.0,1.0
8476469,2018,Joel Armia,MTL,4on5,57,5182.0,28.69,0.17,1.09,9.0,13.0,1.0,1.0,2.0,0.0
8476469,2018,Joel Armia,MTL,5on4,57,5569.0,29.5,0.89,1.3,10.0,19.0,6.0,2.0,1.0,1.0
8479420,2018,Tage Thompson,BUF,other,65,1252.0,7.0,0.48,0.14,2.0,3.0,1.0,0.0,0.0,0.0
8479420,2018,Tage Thompson,BUF,all,65,47264.0,9.8,0.44,9.37,108.0,205.0,12.0,7.0,7.0,1.0
8479420,2018,Tage Thompson,BUF,5on5,65,42861.0,9.8,0.41,7.55,94.0,181.0,10.0,6.0,4.0,0.0
8479420,2018,Tage Thompson,BUF,4on5,65,43.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479420,2018,Tage Thompson,BUF,5on4,65,3108.0,6.27,0.8,1.43,11.0,20.0,1.0,1.0,2.0,1.0
8475325,2018,Jordan Nolan,STL,other,14,594.0,2.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475325,2018,Jordan Nolan,STL,all,14,6626.0,3.42,0.59,0.81,17.0,28.0,2.0,0.0,0.0,0.0
8475325,2018,Jordan Nolan,STL,5on5,14,6027.0,3.42,0.57,0.81,17.0,28.0,2.0,0.0,0.0,0.0
8475325,2018,Jordan Nolan,STL,4on5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475325,2018,Jordan Nolan,STL,5on4,14,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476442,2018,Matt Nieto,COL,other,64,2089.0,11.69,0.22,0.82,2.0,4.0,0.0,0.0,1.0,0.0
8476442,2018,Matt Nieto,COL,all,64,52752.0,23.28,0.44,8.88,85.0,139.0,20.0,3.0,9.0,0.0
8476442,2018,Matt Nieto,COL,5on5,64,40983.0,23.28,0.55,7.04,67.0,116.0,17.0,2.0,6.0,0.0
8476442,2018,Matt Nieto,COL,4on5,64,9548.0,23.28,0.15,1.02,16.0,19.0,3.0,1.0,2.0,0.0
8476442,2018,Matt Nieto,COL,5on4,64,132.0,4.9,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8470187,2018,Johnny Boychuk,NYI,other,74,3595.0,17.1,0.56,0.36,1.0,5.0,1.0,0.0,1.0,0.0
8470187,2018,Johnny Boychuk,NYI,all,74,83524.0,23.17,0.45,5.7,157.0,324.0,20.0,3.0,3.0,1.0
8470187,2018,Johnny Boychuk,NYI,5on5,74,71201.0,23.17,0.47,4.55,145.0,301.0,16.0,2.0,1.0,0.0
8470187,2018,Johnny Boychuk,NYI,4on5,74,5726.0,18.07,0.07,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8470187,2018,Johnny Boychuk,NYI,5on4,74,3002.0,13.07,0.96,0.78,11.0,16.0,3.0,1.0,1.0,1.0
8476856,2018,Matt Dumba,MIN,other,32,2601.0,20.05,0.39,0.24,5.0,9.0,1.0,1.0,0.0,0.0
8476856,2018,Matt Dumba,MIN,all,32,44876.0,24.72,0.55,4.98,93.0,200.0,21.0,12.0,2.0,1.0
8476856,2018,Matt Dumba,MIN,5on5,32,34519.0,24.72,0.56,3.01,59.0,139.0,11.0,7.0,1.0,0.0
8476856,2018,Matt Dumba,MIN,4on5,32,2753.0,21.0,0.06,0.01,0.0,1.0,0.0,0.0,0.0,0.0
8476856,2018,Matt Dumba,MIN,5on4,32,5003.0,23.67,0.93,1.5,28.0,48.0,9.0,4.0,1.0,1.0
8477510,2018,Kerby Rychel,CGY,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477510,2018,Kerby Rychel,CGY,all,2,1101.0,-0.54,0.21,0.01,1.0,1.0,0.0,0.0,0.0,0.0
8477510,2018,Kerby Rychel,CGY,5on5,2,1071.0,-0.54,0.13,0.01,1.0,1.0,0.0,0.0,0.0,0.0
8477510,2018,Kerby Rychel,CGY,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477510,2018,Kerby Rychel,CGY,5on4,2,30.0,-0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476293,2018,Scott Wilson,BUF,other,15,80.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476293,2018,Scott Wilson,BUF,all,15,10305.0,2.76,0.37,1.82,25.0,38.0,3.0,0.0,2.0,0.0
8476293,2018,Scott Wilson,BUF,5on5,15,9119.0,2.76,0.41,1.82,25.0,37.0,3.0,0.0,2.0,0.0
8476293,2018,Scott Wilson,BUF,4on5,15,1102.0,2.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8476293,2018,Scott Wilson,BUF,5on4,15,4.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478469,2018,Thomas Chabot,OTT,other,70,4427.0,36.65,0.44,1.13,11.0,26.0,5.0,2.0,1.0,0.0
8478469,2018,Thomas Chabot,OTT,all,70,102019.0,47.58,0.54,9.33,185.0,377.0,54.0,14.0,6.0,3.0
8478469,2018,Thomas Chabot,OTT,5on5,70,83695.0,47.58,0.5,6.92,139.0,279.0,34.0,10.0,5.0,3.0
8478469,2018,Thomas Chabot,OTT,4on5,70,2402.0,27.25,0.18,0.04,3.0,3.0,1.0,1.0,0.0,0.0
8478469,2018,Thomas Chabot,OTT,5on4,70,11495.0,44.35,0.88,1.12,31.0,68.0,13.0,1.0,0.0,0.0
8476323,2018,Max McCormick,OTT,other,14,10.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476323,2018,Max McCormick,OTT,all,14,6300.0,-1.26,0.39,2.16,12.0,25.0,1.0,1.0,2.0,0.0
8476323,2018,Max McCormick,OTT,5on5,14,6035.0,-1.26,0.35,1.32,11.0,24.0,1.0,1.0,1.0,0.0
8476323,2018,Max McCormick,OTT,4on5,14,231.0,-0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476323,2018,Max McCormick,OTT,5on4,14,24.0,0.0,1.0,0.84,1.0,1.0,0.0,0.0,1.0,0.0
8478831,2018,Kevin Stenlund,CBJ,other,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478831,2018,Kevin Stenlund,CBJ,all,4,2640.0,-0.08,0.72,0.23,3.0,9.0,0.0,0.0,0.0,0.0
8478831,2018,Kevin Stenlund,CBJ,5on5,4,2635.0,-0.08,0.72,0.23,3.0,9.0,0.0,0.0,0.0,0.0
8478831,2018,Kevin Stenlund,CBJ,4on5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478831,2018,Kevin Stenlund,CBJ,5on4,4,5.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479315,2018,Joey Anderson,N.J,other,34,712.0,1.83,0.96,1.43,2.0,2.0,2.0,2.0,2.0,2.0
8479315,2018,Joey Anderson,N.J,all,34,26319.0,5.39,0.46,4.99,49.0,72.0,6.0,4.0,4.0,2.0
8479315,2018,Joey Anderson,N.J,5on5,34,22878.0,5.39,0.46,3.26,45.0,67.0,4.0,2.0,1.0,0.0
8479315,2018,Joey Anderson,N.J,4on5,34,2353.0,4.11,0.1,0.29,2.0,3.0,0.0,0.0,1.0,0.0
8479315,2018,Joey Anderson,N.J,5on4,34,376.0,1.92,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473584,2018,Andrew MacDonald,PHI,other,47,1327.0,6.58,0.43,0.0,0.0,2.0,1.0,0.0,0.0,0.0
8473584,2018,Andrew MacDonald,PHI,all,47,46232.0,9.08,0.4,1.79,41.0,103.0,9.0,0.0,0.0,0.0
8473584,2018,Andrew MacDonald,PHI,5on5,47,39681.0,9.08,0.47,1.69,40.0,100.0,6.0,0.0,0.0,0.0
8473584,2018,Andrew MacDonald,PHI,4on5,47,5058.0,8.38,0.05,0.09,1.0,1.0,2.0,0.0,0.0,0.0
8473584,2018,Andrew MacDonald,PHI,5on4,47,166.0,-0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477413,2018,Sven Andrighetto,COL,other,64,1843.0,8.6,0.87,0.36,6.0,6.0,2.0,1.0,0.0,0.0
8477413,2018,Sven Andrighetto,COL,all,64,42457.0,22.1,0.59,7.2,96.0,176.0,17.0,7.0,7.0,2.0
8477413,2018,Sven Andrighetto,COL,5on5,64,35762.0,22.1,0.53,6.12,80.0,152.0,15.0,6.0,6.0,2.0
8477413,2018,Sven Andrighetto,COL,4on5,64,422.0,6.85,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477413,2018,Sven Andrighetto,COL,5on4,64,4430.0,16.65,0.95,0.71,10.0,18.0,0.0,0.0,1.0,0.0
8478420,2018,Mikko Rantanen,COL,other,74,6538.0,66.05,0.54,3.53,16.0,27.0,13.0,5.0,3.0,3.0
8478420,2018,Mikko Rantanen,COL,all,74,92474.0,87.08,0.6,20.26,194.0,344.0,86.0,32.0,17.0,11.0
8478420,2018,Mikko Rantanen,COL,5on5,74,69298.0,87.08,0.5,11.17,132.0,222.0,42.0,12.0,9.0,4.0
8478420,2018,Mikko Rantanen,COL,4on5,74,91.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478420,2018,Mikko Rantanen,COL,5on4,74,16547.0,85.71,0.92,5.14,45.0,93.0,30.0,14.0,4.0,3.0
8477471,2018,Dillon Heatherington,DAL,other,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477471,2018,Dillon Heatherington,DAL,all,5,3056.0,1.48,0.53,0.32,5.0,8.0,1.0,0.0,1.0,0.0
8477471,2018,Dillon Heatherington,DAL,5on5,5,3041.0,1.48,0.52,0.32,5.0,8.0,1.0,0.0,1.0,0.0
8477471,2018,Dillon Heatherington,DAL,4on5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477471,2018,Dillon Heatherington,DAL,5on4,5,15.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478027,2018,Lucas Wallmark,CAR,other,81,2188.0,23.74,0.73,1.14,2.0,6.0,4.0,1.0,1.0,1.0
8478027,2018,Lucas Wallmark,CAR,all,81,71883.0,35.77,0.59,15.89,131.0,224.0,28.0,10.0,18.0,4.0
8478027,2018,Lucas Wallmark,CAR,5on5,81,59737.0,35.77,0.58,12.68,117.0,192.0,17.0,7.0,15.0,1.0
8478027,2018,Lucas Wallmark,CAR,4on5,81,4163.0,27.6,0.08,0.13,0.0,1.0,0.0,0.0,0.0,0.0
8478027,2018,Lucas Wallmark,CAR,5on4,81,5795.0,30.25,0.8,1.94,12.0,25.0,7.0,2.0,2.0,2.0
8480326,2018,Sheldon Dries,COL,other,40,369.0,2.65,0.26,0.42,0.0,2.0,0.0,0.0,1.0,0.0
8480326,2018,Sheldon Dries,COL,all,40,21777.0,5.11,0.41,4.84,44.0,69.0,5.0,3.0,7.0,1.0
8480326,2018,Sheldon Dries,COL,5on5,40,18993.0,5.11,0.45,3.61,40.0,63.0,4.0,2.0,4.0,0.0
8480326,2018,Sheldon Dries,COL,4on5,40,2290.0,0.71,0.24,0.59,3.0,3.0,1.0,1.0,1.0,1.0
8480326,2018,Sheldon Dries,COL,5on4,40,125.0,0.48,1.0,0.22,1.0,1.0,0.0,0.0,1.0,0.0
8476191,2018,Kevan Miller,BOS,other,39,1022.0,7.27,0.52,0.02,1.0,3.0,1.0,0.0,0.0,0.0
8476191,2018,Kevan Miller,BOS,all,39,41626.0,10.55,0.45,0.97,32.0,81.0,7.0,0.0,0.0,0.0
8476191,2018,Kevan Miller,BOS,5on5,39,36352.0,10.55,0.48,0.95,30.0,76.0,6.0,0.0,0.0,0.0
8476191,2018,Kevan Miller,BOS,4on5,39,3989.0,8.42,0.15,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8476191,2018,Kevan Miller,BOS,5on4,39,263.0,2.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479370,2018,Tyson Jost,COL,other,70,1636.0,11.07,0.42,0.15,1.0,2.0,0.0,0.0,0.0,0.0
8479370,2018,Tyson Jost,COL,all,70,54642.0,26.3,0.56,11.99,114.0,198.0,26.0,11.0,12.0,4.0
8479370,2018,Tyson Jost,COL,5on5,70,44785.0,26.3,0.48,9.02,87.0,156.0,21.0,7.0,9.0,1.0
8479370,2018,Tyson Jost,COL,4on5,70,42.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479370,2018,Tyson Jost,COL,5on4,70,8179.0,25.54,0.91,2.48,24.0,38.0,4.0,3.0,2.0,2.0
8471707,2018,James Neal,CGY,other,63,1052.0,19.37,0.79,0.45,5.0,6.0,0.0,0.0,1.0,0.0
8471707,2018,James Neal,CGY,all,63,56481.0,25.02,0.54,11.42,141.0,235.0,19.0,7.0,6.0,3.0
8471707,2018,James Neal,CGY,5on5,63,47387.0,25.02,0.49,8.84,108.0,188.0,13.0,5.0,4.0,2.0
8471707,2018,James Neal,CGY,4on5,63,108.0,2.31,0.11,0.08,1.0,2.0,0.0,0.0,0.0,0.0
8471707,2018,James Neal,CGY,5on4,63,7934.0,22.34,0.79,2.04,27.0,39.0,6.0,2.0,1.0,1.0
8477425,2018,Miles Wood,N.J,other,63,2324.0,8.89,0.28,0.98,5.0,7.0,1.0,1.0,1.0,1.0
8477425,2018,Miles Wood,N.J,all,63,51621.0,26.31,0.5,14.02,159.0,253.0,24.0,10.0,10.0,2.0
8477425,2018,Miles Wood,N.J,5on5,63,44735.0,26.31,0.49,11.61,146.0,232.0,20.0,8.0,7.0,1.0
8477425,2018,Miles Wood,N.J,4on5,63,12.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477425,2018,Miles Wood,N.J,5on4,63,4550.0,23.28,0.84,1.42,8.0,13.0,3.0,1.0,2.0,0.0
8477948,2018,Travis Sanheim,PHI,other,82,4544.0,27.0,0.54,1.73,9.0,13.0,4.0,1.0,3.0,0.0
8477948,2018,Travis Sanheim,PHI,all,82,96038.0,38.13,0.52,7.45,121.0,242.0,35.0,9.0,8.0,2.0
8477948,2018,Travis Sanheim,PHI,5on5,82,84028.0,38.13,0.52,4.85,99.0,210.0,26.0,6.0,4.0,2.0
8477948,2018,Travis Sanheim,PHI,4on5,82,2621.0,21.22,0.08,0.01,0.0,1.0,0.0,0.0,0.0,0.0
8477948,2018,Travis Sanheim,PHI,5on4,82,4845.0,28.67,0.78,0.67,11.0,16.0,4.0,1.0,1.0,0.0
8478463,2018,Anthony Beauvillier,NYI,other,81,2528.0,17.84,0.72,0.7,7.0,13.0,1.0,0.0,0.0,0.0
8478463,2018,Anthony Beauvillier,NYI,all,81,71164.0,33.65,0.56,17.74,156.0,247.0,28.0,18.0,14.0,5.0
8478463,2018,Anthony Beauvillier,NYI,5on5,81,60796.0,33.65,0.52,14.48,127.0,200.0,25.0,17.0,12.0,5.0
8478463,2018,Anthony Beauvillier,NYI,4on5,81,12.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478463,2018,Anthony Beauvillier,NYI,5on4,81,7828.0,32.45,0.88,2.44,21.0,31.0,2.0,1.0,2.0,0.0
8478413,2018,Jordan Greenway,MIN,other,81,2056.0,10.39,0.46,1.98,4.0,5.0,1.0,1.0,3.0,1.0
8478413,2018,Jordan Greenway,MIN,all,81,65859.0,23.69,0.53,13.58,107.0,204.0,25.0,12.0,17.0,4.0
8478413,2018,Jordan Greenway,MIN,5on5,81,60895.0,23.69,0.53,11.37,98.0,192.0,23.0,11.0,14.0,3.0
8478413,2018,Jordan Greenway,MIN,4on5,81,93.0,-1.46,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478413,2018,Jordan Greenway,MIN,5on4,81,2815.0,14.77,0.77,0.24,5.0,7.0,1.0,0.0,0.0,0.0
8477404,2018,Jake Guentzel,PIT,other,82,5308.0,62.31,0.38,3.05,11.0,25.0,6.0,1.0,4.0,1.0
8477404,2018,Jake Guentzel,PIT,all,82,95205.0,84.93,0.56,28.04,227.0,375.0,76.0,40.0,28.0,12.0
8477404,2018,Jake Guentzel,PIT,5on5,82,78056.0,84.93,0.56,18.48,181.0,293.0,57.0,31.0,17.0,6.0
8477404,2018,Jake Guentzel,PIT,4on5,82,2143.0,51.18,0.28,0.28,5.0,5.0,1.0,1.0,0.0,0.0
8477404,2018,Jake Guentzel,PIT,5on4,82,9698.0,81.63,0.87,5.97,27.0,49.0,11.0,6.0,7.0,5.0
8480160,2018,Radim Simek,S.J,other,41,1301.0,6.6,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8480160,2018,Radim Simek,S.J,all,41,37387.0,16.43,0.53,1.29,41.0,80.0,9.0,1.0,0.0,0.0
8480160,2018,Radim Simek,S.J,5on5,41,33958.0,16.43,0.55,1.29,41.0,80.0,8.0,1.0,0.0,0.0
8480160,2018,Radim Simek,S.J,4on5,41,2026.0,10.28,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480160,2018,Radim Simek,S.J,5on4,41,102.0,1.55,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475755,2018,Alexander Petrovic,EDM,other,35,1149.0,1.83,0.35,0.11,1.0,1.0,0.0,0.0,0.0,0.0
8475755,2018,Alexander Petrovic,EDM,all,35,34620.0,2.22,0.38,1.83,47.0,111.0,2.0,0.0,0.0,0.0
8475755,2018,Alexander Petrovic,EDM,5on5,35,30682.0,2.22,0.41,1.63,43.0,104.0,2.0,0.0,0.0,0.0
8475755,2018,Alexander Petrovic,EDM,4on5,35,2561.0,2.3,0.15,0.08,3.0,5.0,0.0,0.0,0.0,0.0
8475755,2018,Alexander Petrovic,EDM,5on4,35,228.0,1.8,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8476177,2018,Matt Read,MIN,other,12,462.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476177,2018,Matt Read,MIN,all,12,8458.0,2.33,0.53,1.03,14.0,23.0,1.0,1.0,1.0,1.0
8476177,2018,Matt Read,MIN,5on5,12,7472.0,2.33,0.56,1.03,14.0,23.0,1.0,1.0,1.0,1.0
8476177,2018,Matt Read,MIN,4on5,12,432.0,1.44,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476177,2018,Matt Read,MIN,5on4,12,92.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478569,2018,Noel Acciari,BOS,other,72,711.0,10.83,0.47,0.56,2.0,2.0,0.0,0.0,2.0,0.0
8478569,2018,Noel Acciari,BOS,all,72,56113.0,18.13,0.44,10.82,99.0,159.0,14.0,6.0,11.0,2.0
8478569,2018,Noel Acciari,BOS,5on5,72,48972.0,18.13,0.52,10.05,92.0,150.0,14.0,6.0,9.0,2.0
8478569,2018,Noel Acciari,BOS,4on5,72,6264.0,16.38,0.07,0.2,5.0,7.0,0.0,0.0,0.0,0.0
8478569,2018,Noel Acciari,BOS,5on4,72,166.0,3.54,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473465,2018,Jamie McGinn,FLA,other,19,17.0,-0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473465,2018,Jamie McGinn,FLA,all,19,12138.0,5.63,0.49,2.62,23.0,42.0,7.0,4.0,3.0,2.0
8473465,2018,Jamie McGinn,FLA,5on5,19,11033.0,5.63,0.45,1.79,21.0,38.0,6.0,3.0,1.0,1.0
8473465,2018,Jamie McGinn,FLA,4on5,19,7.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473465,2018,Jamie McGinn,FLA,5on4,19,1081.0,3.88,0.96,0.83,2.0,4.0,1.0,1.0,2.0,1.0
8475765,2018,Vladimir Tarasenko,STL,other,76,5740.0,61.57,0.58,3.13,20.0,38.0,8.0,1.0,4.0,0.0
8475765,2018,Vladimir Tarasenko,STL,all,76,83399.0,77.22,0.62,27.06,274.0,490.0,67.0,33.0,25.0,12.0
8475765,2018,Vladimir Tarasenko,STL,5on5,76,65108.0,77.22,0.55,16.71,185.0,335.0,35.0,19.0,11.0,5.0
8475765,2018,Vladimir Tarasenko,STL,4on5,76,279.0,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475765,2018,Vladimir Tarasenko,STL,5on4,76,12272.0,75.54,0.9,7.01,65.0,111.0,23.0,12.0,10.0,7.0
8477366,2018,Luke Johnson,CHI,other,15,91.0,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477366,2018,Luke Johnson,CHI,all,15,9731.0,0.28,0.33,1.2,19.0,27.0,1.0,0.0,1.0,0.0
8477366,2018,Luke Johnson,CHI,5on5,15,8142.0,0.28,0.36,1.19,18.0,25.0,0.0,0.0,1.0,0.0
8477366,2018,Luke Johnson,CHI,4on5,15,1201.0,0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8477366,2018,Luke Johnson,CHI,5on4,15,297.0,0.2,0.83,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8479398,2018,Samuel Girard,COL,other,82,4732.0,21.67,0.48,0.16,3.0,10.0,1.0,0.0,0.0,0.0
8479398,2018,Samuel Girard,COL,all,82,97836.0,31.86,0.54,4.06,116.0,279.0,27.0,4.0,2.0,1.0
8479398,2018,Samuel Girard,COL,5on5,82,83262.0,31.86,0.48,3.34,100.0,227.0,17.0,4.0,2.0,1.0
8479398,2018,Samuel Girard,COL,4on5,82,619.0,4.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479398,2018,Samuel Girard,COL,5on4,82,9223.0,30.94,0.95,0.51,12.0,41.0,9.0,0.0,0.0,0.0
8475323,2018,Marcus Kruger,CHI,other,74,919.0,3.95,0.41,0.01,1.0,1.0,0.0,0.0,0.0,0.0
8475323,2018,Marcus Kruger,CHI,all,74,46258.0,11.48,0.36,5.99,73.0,97.0,11.0,3.0,10.0,3.0
8475323,2018,Marcus Kruger,CHI,5on5,74,37589.0,11.48,0.48,5.59,62.0,86.0,10.0,3.0,9.0,3.0
8475323,2018,Marcus Kruger,CHI,4on5,74,7654.0,10.49,0.06,0.39,10.0,10.0,1.0,0.0,1.0,0.0
8475323,2018,Marcus Kruger,CHI,5on4,74,96.0,4.17,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474612,2018,Travis Hamonic,CGY,other,69,3043.0,27.57,0.51,0.05,2.0,4.0,0.0,0.0,0.0,0.0
8474612,2018,Travis Hamonic,CGY,all,69,86297.0,41.09,0.49,4.57,128.0,286.0,19.0,7.0,0.0,0.0
8474612,2018,Travis Hamonic,CGY,5on5,69,71728.0,41.09,0.55,4.24,117.0,269.0,16.0,6.0,0.0,0.0
8474612,2018,Travis Hamonic,CGY,4on5,69,10723.0,39.71,0.18,0.05,6.0,7.0,3.0,1.0,0.0,0.0
8474612,2018,Travis Hamonic,CGY,5on4,69,803.0,21.17,0.77,0.23,3.0,5.0,0.0,0.0,0.0,0.0
8471887,2018,Patric Hornqvist,PIT,other,69,2651.0,32.31,0.54,1.77,5.0,9.0,2.0,1.0,4.0,1.0
