season,teamCode,xBin,yBin,shots,goals,avg_xG,goal_rate
2018,ARI,40,-25,25,0,0.01939451919999997,0.0
2018,ARI,40,-20,19,0,0.03898347368421049,0.0
2018,ARI,40,-15,7,1,0.025063885714285715,0.14285714285714285
2018,ARI,40,-10,17,2,0.0318971882352941,0.11764705882352941
2018,ARI,40,-5,12,1,0.03861759999999996,0.08333333333333333
2018,ARI,40,0,20,0,0.061874889499999974,0.0
2018,ARI,40,5,9,0,0.02785499999999997,0.0
2018,ARI,40,10,15,0,0.026453546666666654,0.0
2018,ARI,40,15,14,0,0.01750152999999997,0.0
2018,ARI,40,20,13,1,0.014886896923076922,0.07692307692307693
2018,ARI,40,25,41,0,0.01461646121951219,0.0
2018,ARI,40,30,18,0,0.012171562222222217,0.0
2018,ARI,40,35,6,0,0.009333623333333332,0.0
2018,ARI,45,-40,2,0,0.1618635,0.0
2018,ARI,45,-35,12,0,0.05609234083333331,0.0
2018,ARI,45,-30,25,0,0.017296982799999996,0.0
2018,ARI,45,-25,11,0,0.030310667272727253,0.0
2018,ARI,45,-20,14,0,0.020706134285714266,0.0
2018,ARI,45,-15,14,1,0.031191214285714263,0.07142857142857142
2018,ARI,45,-10,11,0,0.029118199999999983,0.0
2018,ARI,45,-5,16,1,0.09416406874999998,0.0625
2018,ARI,45,0,21,1,0.04164553571428568,0.047619047619047616
2018,ARI,45,5,15,0,0.03882151999999998,0.0
2018,ARI,45,10,8,0,0.03551099249999996,0.0
2018,ARI,45,15,10,0,0.03856857499999998,0.0
2018,ARI,45,20,16,0,0.019481609999999993,0.0
2018,ARI,45,25,24,0,0.018213092499999983,0.0
2018,ARI,45,30,12,1,0.01627790416666664,0.08333333333333333
2018,ARI,45,35,3,0,0.006287406666666666,0.0
2018,ARI,50,-40,4,0,0.00847659,0.0
2018,ARI,50,-35,17,0,0.011340386470588224,0.0
2018,ARI,50,-30,19,1,0.017563258947368404,0.05263157894736842
2018,ARI,50,-25,21,3,0.08161311904761903,0.14285714285714285
2018,ARI,50,-20,18,2,0.059380389444444424,0.1111111111111111
2018,ARI,50,-15,18,1,0.03724144833333331,0.05555555555555555
2018,ARI,50,-10,12,3,0.0906785333333333,0.25
2018,ARI,50,-5,18,1,0.049626561666666645,0.05555555555555555
2018,ARI,50,0,14,0,0.04677525714285714,0.0
2018,ARI,50,5,16,0,0.03796395937499997,0.0
2018,ARI,50,10,16,0,0.045022868749999986,0.0
2018,ARI,50,15,11,0,0.037632454545454545,0.0
2018,ARI,50,20,28,1,0.04292228892857141,0.03571428571428571
2018,ARI,50,25,17,0,0.04099799588235292,0.0
2018,ARI,50,30,16,1,0.013845294374999975,0.0625
2018,ARI,50,35,11,0,0.010502404545454536,0.0
2018,ARI,55,-40,5,0,0.01516609799999998,0.0
2018,ARI,55,-35,16,1,0.013321855624999988,0.0625
2018,ARI,55,-30,15,2,0.05082268533333332,0.13333333333333333
2018,ARI,55,-25,17,1,0.05484261764705882,0.058823529411764705
2018,ARI,55,-20,25,1,0.03608734479999998,0.04
2018,ARI,55,-15,15,3,0.056751126666666665,0.2
2018,ARI,55,-10,9,1,0.08635736666666664,0.1111111111111111
2018,ARI,55,-5,18,2,0.09774270777777777,0.1111111111111111
2018,ARI,55,0,19,2,0.09862406421052629,0.10526315789473684
2018,ARI,55,5,15,1,0.07329714666666663,0.06666666666666667
2018,ARI,55,10,18,0,0.05692988888888887,0.0
2018,ARI,55,15,16,1,0.04687564749999997,0.0625
2018,ARI,55,20,19,1,0.023685215263157883,0.05263157894736842
2018,ARI,55,25,15,0,0.01833764266666666,0.0
2018,ARI,55,30,19,1,0.03263889157894735,0.05263157894736842
2018,ARI,55,35,9,1,0.010272942222222211,0.1111111111111111
2018,ARI,60,-40,7,0,0.07361288999999997,0.0
2018,ARI,60,-35,16,0,0.017055231875,0.0
2018,ARI,60,-30,17,0,0.022482702352941156,0.0
2018,ARI,60,-25,7,0,0.04614341428571427,0.0
2018,ARI,60,-20,30,5,0.09741532366666664,0.16666666666666666
2018,ARI,60,-15,19,3,0.06863072631578945,0.15789473684210525
2018,ARI,60,-10,11,1,0.07193696454545452,0.09090909090909091
2018,ARI,60,-5,20,4,0.08883009649999998,0.2
2018,ARI,60,0,25,3,0.14062088,0.12
2018,ARI,60,5,23,0,0.08302589565217387,0.0
2018,ARI,60,10,27,2,0.06320002703703703,0.07407407407407407
2018,ARI,60,15,35,3,0.05069447399999998,0.08571428571428572
2018,ARI,60,20,17,0,0.0340081370588235,0.0
2018,ARI,60,25,19,0,0.05684293947368422,0.0
2018,ARI,60,30,15,0,0.0176393153333333,0.0
2018,ARI,60,35,10,0,0.00932212099999998,0.0
2018,ARI,60,40,1,0,0.00822596,0.0
2018,ARI,65,-40,3,0,0.00793344,0.0
2018,ARI,65,-35,9,0,0.023062405555555533,0.0
2018,ARI,65,-30,14,1,0.033221646428571415,0.07142857142857142
2018,ARI,65,-25,15,1,0.0689690713333333,0.06666666666666667
2018,ARI,65,-20,20,5,0.06691743649999998,0.25
2018,ARI,65,-15,23,4,0.08130436782608695,0.17391304347826086
2018,ARI,65,-10,17,1,0.07586350999999998,0.058823529411764705
2018,ARI,65,-5,26,1,0.11448379615384614,0.038461538461538464
2018,ARI,65,0,33,3,0.13891859696969694,0.09090909090909091
2018,ARI,65,5,23,3,0.1048428956521739,0.13043478260869565
2018,ARI,65,10,42,3,0.0772544195238095,0.07142857142857142
2018,ARI,65,15,17,3,0.0602304588235294,0.17647058823529413
2018,ARI,65,20,15,1,0.04100416666666665,0.06666666666666667
2018,ARI,65,25,14,0,0.024841296428571413,0.0
2018,ARI,65,30,23,2,0.013672903913043464,0.08695652173913043
2018,ARI,65,35,16,0,0.010003926249999993,0.0
2018,ARI,70,-40,3,0,0.008478726666666667,0.0
2018,ARI,70,-35,8,1,0.08242666375,0.125
